time,timezone,latitude,longitude,summary,sunriseTime,sunsetTime,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime,daylight,city
2019-11-04 00:00:00,Asia/Kolkata,15.317277,75.71389,Possible light rain in the afternoon and evening.,2019-11-04 06:26:00,2019-11-04 17:58:00,0.6698,2.4744,2019-11-04 17:41:00,0.73,rain,20.34,2019-11-04 03:48:00,30.18,2019-11-04 13:22:00,21.23,2019-11-04 03:54:00,32.45,2019-11-04 13:23:00,11:32:00,Karnataka
2019-11-05 00:00:00,Asia/Kolkata,15.317277,75.71389,Humid throughout the day.,2019-11-05 06:26:00,2019-11-05 17:58:00,0.1451,0.7553,2019-11-05 14:38:00,0.33,rain,20.17,2019-11-05 04:29:00,30.65,2019-11-05 13:41:00,21.07,2019-11-05 04:31:00,33.41,2019-11-05 15:22:00,11:32:00,Karnataka
2019-11-05 00:00:00,Asia/Kolkata,32.084206,77.571167,Clear throughout the day.,2019-11-05 06:41:00,2019-11-05 17:28:00,0.0035,0.0087,2019-11-05 11:57:00,0.17,snow,-12.17,2019-11-05 04:12:00,-3.91,2019-11-05 12:30:00,-15.93,2019-11-05 04:14:00,-7.7,2019-11-05 12:19:00,10:47:00,Himachal Pradesh
2019-11-08 00:00:00,Asia/Kolkata,27.391277,73.432617,Clear throughout the day.,2019-11-08 06:53:00,2019-11-08 17:50:00,0.0019,0.0063,2019-11-08 13:00:00,0.02,rain,15.6,2019-11-08 05:07:00,27.65,2019-11-08 13:34:00,15.87,2019-11-08 05:07:00,27.37,2019-11-08 13:34:00,10:57:00,Rajasthan
2019-11-06 00:00:00,Asia/Kolkata,22.309425,72.13623,Humid and partly cloudy throughout the day.,2019-11-06 06:49:00,2019-11-06 18:03:00,0.2545,1.4534,2019-11-06 21:11:00,0.32,rain,23.82,2019-11-06 06:31:00,34.16,2019-11-06 15:20:00,24.94,2019-11-06 06:35:00,37.69,2019-11-06 13:23:00,11:14:00,Gujarat
2019-11-08 00:00:00,Asia/Kolkata,12.9141,74.856,Humid throughout the day.,2019-11-08 06:28:00,2019-11-08 18:04:00,0.1051,0.2628,2019-11-08 08:21:00,0.46,rain,25.17,2019-11-08 06:16:00,32.53,2019-11-08 13:30:00,26.17,2019-11-08 06:13:00,36.63,2019-11-08 13:36:00,11:36:00,Mangalore
2019-11-04 00:00:00,Asia/Kolkata,22.978624,87.747803,Humid throughout the day.,2019-11-04 05:47:00,2019-11-04 17:01:00,0.0013,0.006,2019-11-04 23:00:00,0.03,rain,21.46,2019-11-04 03:27:00,31.81,2019-11-04 13:28:00,22.52,2019-11-04 03:28:00,36.24,2019-11-04 13:20:00,11:14:00,West Bengal
2019-11-06 00:00:00,Asia/Kolkata,23.745127,91.746826,Humid and partly cloudy throughout the day.,2019-11-06 05:33:00,2019-11-06 16:43:00,0.0021,0.0063,2019-11-06 16:00:00,0.06,rain,18.28,2019-11-06 04:29:00,30.64,2019-11-06 13:02:00,19.24,2019-11-06 04:29:00,33.54,2019-11-06 13:21:00,11:10:00,Tripura
2019-11-06 00:00:00,Asia/Kolkata,17.874857,78.100815,Partly cloudy throughout the day.,2019-11-06 06:20:00,2019-11-06 17:45:00,0.0205,0.0658,2019-11-06 20:30:00,0.08,rain,20.33,2019-11-06 04:30:00,30.3,2019-11-06 14:13:00,21.22,2019-11-06 04:31:00,32.42,2019-11-06 14:10:00,11:25:00,Telangana
2019-11-04 00:00:00,Asia/Kolkata,15.2993,74.124,Humid throughout the day.,2019-11-04 06:32:00,2019-11-04 18:05:00,0.2887,2.3337,2019-11-04 14:30:00,0.42,rain,22.25,2019-11-04 04:41:00,32.64,2019-11-04 12:31:00,23.32,2019-11-04 04:43:00,40.34,2019-11-04 12:32:00,11:33:00,Goa
2019-11-07 00:00:00,Asia/Kolkata,28.7041,77.1025,Foggy throughout the day.,2019-11-07 06:39:00,2019-11-07 17:34:00,0.044,0.1694,2019-11-07 17:30:00,0.21,rain,17.37,2019-11-07 22:36:00,23.02,2019-11-07 16:34:00,17.63,2019-11-07 22:37:00,22.9,2019-11-07 16:33:00,10:55:00,Delhi
2019-11-06 00:00:00,Asia/Kolkata,15.2993,74.124,"Possible light rain until night, starting again in the afternoon.",2019-11-06 06:33:00,2019-11-06 18:04:00,0.4118,1.4655,2019-11-06 00:00:00,0.83,rain,22.35,2019-11-06 04:24:00,31.71,2019-11-06 12:28:00,23.5,2019-11-06 04:26:00,39.21,2019-11-06 12:28:00,11:31:00,Goa
2019-11-05 00:00:00,Asia/Kolkata,27.391277,73.432617,Clear throughout the day.,2019-11-05 06:50:00,2019-11-05 17:52:00,0.0035,0.0086,2019-11-05 11:54:00,0.01,rain,18.69,2019-11-05 04:29:00,31.54,2019-11-05 15:17:00,18.96,2019-11-05 04:29:00,31.26,2019-11-05 15:17:00,11:02:00,Rajasthan
2019-11-04 00:00:00,Asia/Kolkata,32.084206,77.571167,Foggy in the morning and afternoon.,2019-11-04 06:40:00,2019-11-04 17:29:00,0.1051,0.3263,2019-11-04 02:10:00,0.6,snow,-12.88,2019-11-04 06:32:00,-5.74,2019-11-04 13:08:00,-16.24,2019-11-04 20:49:00,-9.76,2019-11-04 13:06:00,10:49:00,Himachal Pradesh
2019-11-04 00:00:00,Asia/Kolkata,26.244156,92.537842,Possible light rain overnight and in the evening.,2019-11-04 05:32:00,2019-11-04 16:38:00,0.1573,1.104,2019-11-04 18:34:00,0.48,rain,19.87,2019-11-04 03:57:00,30.21,2019-11-04 13:42:00,20.87,2019-11-04 04:05:00,34.73,2019-11-04 13:31:00,11:06:00,Assam
2019-11-06 00:00:00,Asia/Kolkata,10.850516,76.27108,Possible light rain overnight and in the morning.,2019-11-06 06:19:00,2019-11-06 18:01:00,0.2513,0.7921,2019-11-06 00:31:00,0.65,rain,24.27,2019-11-06 04:41:00,32.76,2019-11-06 13:27:00,25.48,2019-11-06 04:44:00,41.33,2019-11-06 11:36:00,11:42:00,Kerala
2019-11-07 00:00:00,Asia/Kolkata,20.94092,84.803467,Mostly cloudy throughout the day.,2019-11-07 05:58:00,2019-11-07 17:14:00,0.0007,0.0042,2019-11-07 00:00:00,0.02,rain,18.46,2019-11-07 04:03:00,29.65,2019-11-07 13:16:00,18.94,2019-11-07 04:58:00,30.11,2019-11-07 13:17:00,11:16:00,Odisha
2019-11-04 00:00:00,Asia/Kolkata,22.309425,72.13623,Humid and partly cloudy throughout the day.,2019-11-04 06:48:00,2019-11-04 18:04:00,0.0013,0.006,2019-11-04 23:00:00,0.05,rain,23.88,2019-11-04 04:37:00,32.79,2019-11-04 15:34:00,25.13,2019-11-04 04:37:00,35.94,2019-11-04 15:23:00,11:16:00,Gujarat
2019-11-05 00:00:00,Asia/Kolkata,28.207609,79.82666,Clear throughout the day.,2019-11-05 06:26:00,2019-11-05 17:25:00,0.0035,0.0086,2019-11-05 11:54:00,0.01,rain,18.53,2019-11-05 04:30:00,29.48,2019-11-05 14:30:00,18.84,2019-11-05 04:31:00,29.2,2019-11-05 14:28:00,10:59:00,Uttar Pradesh
2019-11-07 00:00:00,Asia/Kolkata,28.207609,79.82666,Mostly cloudy throughout the day.,2019-11-07 06:28:00,2019-11-07 17:24:00,0.0007,0.0043,2019-11-07 00:00:00,0.03,rain,17.32,2019-11-07 04:31:00,29.19,2019-11-07 13:32:00,17.73,2019-11-07 04:31:00,29.09,2019-11-07 13:28:00,10:56:00,Uttar Pradesh
2019-11-05 00:00:00,Asia/Kolkata,20.94092,84.803467,Clear throughout the day.,2019-11-05 05:56:00,2019-11-05 17:15:00,0.0036,0.0086,2019-11-05 11:54:00,0.05,rain,19.96,2019-11-05 04:29:00,31.32,2019-11-05 13:20:00,20.83,2019-11-05 04:29:00,33.33,2019-11-05 13:57:00,11:19:00,Odisha
2019-11-07 00:00:00,Asia/Kolkata,15.317277,75.71389,Possible light rain overnight.,2019-11-07 06:27:00,2019-11-07 17:57:00,0.2594,0.7758,2019-11-07 23:00:00,0.76,rain,20.72,2019-11-07 04:31:00,29.98,2019-11-07 13:27:00,21.71,2019-11-07 04:32:00,31.6,2019-11-07 13:27:00,11:30:00,Karnataka
2019-11-08 00:00:00,Asia/Kolkata,22.309425,72.13623,Humid and partly cloudy throughout the day.,2019-11-08 06:51:00,2019-11-08 18:02:00,0.069,0.4083,2019-11-08 00:00:00,0.38,rain,23.25,2019-11-08 07:26:00,30.36,2019-11-08 15:34:00,24.46,2019-11-08 05:29:00,34.43,2019-11-08 15:29:00,11:11:00,Gujarat
2019-11-06 00:00:00,Asia/Kolkata,19.601194,75.552979,Foggy in the morning.,2019-11-06 06:32:00,2019-11-06 17:53:00,0.0161,0.2354,2019-11-06 23:00:00,0.1,rain,20.03,2019-11-06 06:17:00,30.81,2019-11-06 12:55:00,20.91,2019-11-06 06:17:00,33.1,2019-11-06 15:57:00,11:21:00,Maharashtra
2019-11-06 00:00:00,Asia/Kolkata,19.66328,75.300293,Foggy in the morning.,2019-11-06 06:33:00,2019-11-06 17:54:00,0.0662,0.3172,2019-11-06 18:30:00,0.19,rain,20.1,2019-11-06 06:07:00,30.63,2019-11-06 15:16:00,20.94,2019-11-06 06:08:00,32.69,2019-11-06 15:56:00,11:21:00,Maharashtra
2019-11-07 00:00:00,Asia/Kolkata,22.978624,87.747803,Mostly cloudy throughout the day.,2019-11-07 05:48:00,2019-11-07 16:59:00,0.0007,0.0043,2019-11-07 00:00:00,0.03,rain,17.81,2019-11-07 03:31:00,29.9,2019-11-07 13:24:00,18.38,2019-11-07 03:33:00,31.77,2019-11-07 13:20:00,11:11:00,West Bengal
2019-11-08 00:00:00,Asia/Kolkata,17.874857,78.100815,Partly cloudy throughout the day.,2019-11-08 06:21:00,2019-11-08 17:44:00,0.0355,0.1541,2019-11-08 14:48:00,0.13,rain,20.29,2019-11-08 04:26:00,30.31,2019-11-08 13:31:00,21.18,2019-11-08 04:28:00,33.14,2019-11-08 13:30:00,11:23:00,Telangana
2019-11-06 00:00:00,Asia/Kolkata,12.9141,74.856,Possible light rain overnight and in the evening.,2019-11-06 06:27:00,2019-11-06 18:04:00,0.5766,3.8396,2019-11-06 02:31:00,0.8,rain,24.95,2019-11-06 03:29:00,32.66,2019-11-06 13:57:00,26.05,2019-11-06 07:08:00,38.91,2019-11-06 13:34:00,11:37:00,Mangalore
2019-11-06 00:00:00,Asia/Kolkata,32.084206,77.571167,Foggy in the afternoon and evening.,2019-11-06 06:42:00,2019-11-06 17:28:00,0.0757,0.2671,2019-11-06 15:42:00,0.35,snow,-13.78,2019-11-06 19:59:00,-7.04,2019-11-06 11:35:00,-19.23,2019-11-06 20:23:00,-12.67,2019-11-06 11:31:00,10:46:00,Himachal Pradesh
2019-11-04 00:00:00,Asia/Kolkata,28.7041,77.1025,Foggy throughout the day.,2019-11-04 06:37:00,2019-11-04 17:36:00,0.0041,0.0758,2019-11-04 00:00:00,0.03,rain,18.1,2019-11-04 07:26:00,29.09,2019-11-04 15:28:00,18.81,2019-11-04 07:26:00,28.82,2019-11-04 15:27:00,10:59:00,Delhi
2019-11-07 00:00:00,Asia/Kolkata,15.2993,74.124,Humid and mostly cloudy throughout the day.,2019-11-07 06:33:00,2019-11-07 18:04:00,0.1241,0.6937,2019-11-07 14:31:00,0.51,rain,23.64,2019-11-07 04:28:00,31.57,2019-11-07 12:56:00,24.92,2019-11-07 06:19:00,37.95,2019-11-07 13:08:00,11:31:00,Goa
2019-11-04 00:00:00,Asia/Kolkata,23.745127,91.746826,Humid throughout the day.,2019-11-04 05:32:00,2019-11-04 16:44:00,0.022,0.1935,2019-11-04 14:29:00,0.06,rain,20.45,2019-11-04 23:00:00,31.68,2019-11-04 12:29:00,21.46,2019-11-04 23:00:00,35.15,2019-11-04 10:58:00,11:12:00,Tripura
2019-11-04 00:00:00,Asia/Kolkata,17.874857,78.100815,Humid and partly cloudy throughout the day.,2019-11-04 06:19:00,2019-11-04 17:46:00,0.202,1.2803,2019-11-04 21:34:00,0.18,rain,20.17,2019-11-04 03:50:00,30.93,2019-11-04 13:29:00,21.06,2019-11-04 03:57:00,33.28,2019-11-04 13:27:00,11:27:00,Telangana
2019-11-05 00:00:00,Asia/Kolkata,23.745127,91.746826,Humid throughout the day.,2019-11-05 05:32:00,2019-11-05 16:43:00,0.0036,0.0086,2019-11-05 11:54:00,0.09,rain,18.24,2019-11-05 04:28:00,30.85,2019-11-05 12:32:00,19.14,2019-11-05 04:27:00,33.65,2019-11-05 12:34:00,11:11:00,Tripura
2019-11-04 00:00:00,Asia/Kolkata,27.391277,73.432617,Clear throughout the day.,2019-11-04 06:50:00,2019-11-04 17:52:00,0.0013,0.006,2019-11-04 23:00:00,0.02,rain,20.1,2019-11-04 04:27:00,31.46,2019-11-04 15:27:00,20.46,2019-11-04 04:27:00,31.18,2019-11-04 15:27:00,11:02:00,Rajasthan
2019-11-06 00:00:00,Asia/Kolkata,28.207609,79.82666,Partly cloudy throughout the day.,2019-11-06 06:27:00,2019-11-06 17:24:00,0.0021,0.0063,2019-11-06 16:00:00,0.02,rain,15.56,2019-11-06 06:29:00,29.46,2019-11-06 14:29:00,15.84,2019-11-06 06:28:00,29.18,2019-11-06 14:29:00,10:57:00,Uttar Pradesh
2019-11-05 00:00:00,Asia/Kolkata,15.2993,74.124,Rain overnight and in the evening.,2019-11-05 06:32:00,2019-11-05 18:04:00,0.4941,2.5214,2019-11-05 20:51:00,0.72,rain,22.71,2019-11-05 04:30:00,33.3,2019-11-05 12:09:00,23.84,2019-11-05 04:31:00,42.09,2019-11-05 12:36:00,11:32:00,Goa
2019-11-04 00:00:00,Asia/Kolkata,28.207609,79.82666,Partly cloudy throughout the day.,2019-11-04 06:25:00,2019-11-04 17:26:00,0.0013,0.006,2019-11-04 23:00:00,0.04,rain,19.35,2019-11-04 04:27:00,30.04,2019-11-04 13:31:00,19.83,2019-11-04 04:27:00,30.86,2019-11-04 13:30:00,11:01:00,Uttar Pradesh
2019-11-05 00:00:00,Asia/Kolkata,28.7041,77.1025,Foggy throughout the day.,2019-11-05 06:38:00,2019-11-05 17:35:00,0.0035,0.0086,2019-11-05 11:57:00,0.01,rain,16.77,2019-11-05 04:50:00,30.22,2019-11-05 15:19:00,17.04,2019-11-05 04:50:00,29.94,2019-11-05 15:19:00,10:57:00,Delhi
2019-11-07 00:00:00,Asia/Kolkata,26.244156,92.537842,Humid and partly cloudy throughout the day.,2019-11-07 05:34:00,2019-11-07 16:36:00,0.0007,0.0043,2019-11-07 00:00:00,0.03,rain,18.31,2019-11-07 04:31:00,29.18,2019-11-07 13:27:00,19.19,2019-11-07 04:34:00,32.91,2019-11-07 13:24:00,11:02:00,Assam
2019-11-02 00:00:00,Asia/Kolkata,32.084206,77.571167,Foggy starting in the morning.,2019-11-02 06:38:00,2019-11-02 17:31:00,0.1745,0.4586,2019-11-02 14:34:00,0.63,snow,-10.78,2019-11-02 06:06:00,-5.67,2019-11-02 10:35:00,-14.15,2019-11-02 06:18:00,-8.59,2019-11-02 08:39:00,10:53:00,Himachal Pradesh
2019-10-30 00:00:00,Asia/Kolkata,17.874857,78.100815,Possible light rain in the afternoon and evening.,2019-10-30 06:17:00,2019-10-30 17:48:00,0.1646,0.5116,2019-10-30 14:42:00,0.72,rain,20.87,2019-10-30 04:44:00,28.55,2019-10-30 13:25:00,21.94,2019-10-30 04:49:00,32.26,2019-10-30 13:23:00,11:31:00,Telangana
2019-10-29 00:00:00,Asia/Kolkata,10.850516,76.27108,Light rain and humid throughout the day.,2019-10-29 06:17:00,2019-10-29 18:03:00,0.3579,1.4919,2019-10-29 08:31:00,0.95,rain,24.13,2019-10-29 06:28:00,33.51,2019-10-29 13:48:00,25.06,2019-10-29 04:33:00,39.74,2019-10-29 16:28:00,11:46:00,Kerala
2019-11-01 00:00:00,Asia/Kolkata,10.850516,76.27108,Humid and partly cloudy throughout the day.,2019-11-01 06:17:00,2019-11-01 18:02:00,0.0002,0.0032,2019-11-01 23:00:00,0.01,rain,20.06,2019-11-01 06:27:00,33.37,2019-11-01 14:56:00,20.74,2019-11-01 06:27:00,39.98,2019-11-01 15:31:00,11:45:00,Kerala
2019-10-23 00:00:00,Asia/Kolkata,12.9141,74.856,Rain and humid throughout the day.,2019-10-23 06:23:00,2019-10-23 18:09:00,1.6503,3.3819,2019-10-23 14:28:00,1,rain,24.02,2019-10-23 03:27:00,28.25,2019-10-23 12:24:00,25.17,2019-10-23 03:28:00,31.45,2019-10-23 12:22:00,11:46:00,Mangalore
2019-10-28 00:00:00,Asia/Kolkata,22.978624,87.747803,Humid throughout the day.,2019-10-28 05:43:00,2019-10-28 17:05:00,0.0019,0.0083,2019-10-28 02:30:00,0.04,rain,19.88,2019-10-28 04:28:00,30.04,2019-10-28 13:20:00,20.94,2019-10-28 04:27:00,33.73,2019-10-28 13:17:00,11:22:00,West Bengal
2019-10-21 00:00:00,Asia/Kolkata,22.978624,87.747803,Possible light rain in the morning.,2019-10-21 05:39:00,2019-10-21 17:10:00,0.2067,1.0198,2019-10-21 11:38:00,0.49,rain,23.04,2019-10-21 04:58:00,31.07,2019-10-21 13:26:00,24.28,2019-10-21 04:59:00,38.88,2019-10-21 13:28:00,11:31:00,West Bengal
2019-10-22 00:00:00,Asia/Kolkata,26.244156,92.537842,Possible light rain in the morning.,2019-10-22 05:24:00,2019-10-22 16:47:00,0.0447,0.4774,2019-10-22 05:37:00,0.43,rain,20.6,2019-10-22 04:12:00,31.1,2019-10-22 13:19:00,21.61,2019-10-22 04:14:00,36.15,2019-10-22 13:19:00,11:23:00,Assam
2019-10-23 00:00:00,Asia/Kolkata,29.238478,76.431885,Clear throughout the day.,2019-10-23 06:32:00,2019-10-23 17:48:00,0,0,2019-10-23 00:00:00,0,,18.54,2019-10-23 04:30:00,33.5,2019-10-23 13:38:00,18.81,2019-10-23 04:30:00,33.22,2019-10-23 13:38:00,11:16:00,Haryana
2019-10-24 00:00:00,Asia/Kolkata,28.7041,77.1025,Foggy throughout the day.,2019-10-24 06:29:00,2019-10-24 17:45:00,0.0022,0.0072,2019-10-24 02:30:00,0.04,rain,19.59,2019-10-24 07:08:00,31.4,2019-10-24 16:06:00,19.93,2019-10-24 07:07:00,31.11,2019-10-24 16:06:00,11:16:00,Delhi
2019-10-23 00:00:00,Asia/Kolkata,28.207609,79.82666,Clear throughout the day.,2019-10-23 06:17:00,2019-10-23 17:35:00,0.0016,0.0078,2019-10-23 00:00:00,0.02,rain,16.49,2019-10-23 04:31:00,30.6,2019-10-23 13:34:00,16.87,2019-10-23 04:33:00,30.59,2019-10-23 13:26:00,11:18:00,Uttar Pradesh
2019-10-30 00:00:00,Asia/Kolkata,12.9141,74.856,"Light rain until night, starting again in the afternoon.",2019-10-30 06:25:00,2019-10-30 18:06:00,0.2107,1.2347,2019-10-30 23:00:00,0.93,rain,24.07,2019-10-30 03:26:00,34.26,2019-10-30 15:08:00,25.07,2019-10-30 03:27:00,37.87,2019-10-30 15:10:00,11:41:00,Mangalore
2019-10-22 00:00:00,Asia/Kolkata,20.94092,84.803467,Possible light rain in the morning.,2019-10-22 05:50:00,2019-10-22 17:23:00,0.3028,0.8383,2019-10-22 11:16:00,0.66,rain,21.77,2019-10-22 04:27:00,31.55,2019-10-22 12:46:00,22.99,2019-10-22 04:26:00,37.77,2019-10-22 12:44:00,11:33:00,Odisha
2019-10-21 00:00:00,Asia/Kolkata,10.850516,76.27108,Light rain and humid throughout the day.,2019-10-21 06:16:00,2019-10-21 18:06:00,1.0455,5.4787,2019-10-21 00:00:00,1,rain,21.58,2019-10-21 10:43:00,26.62,2019-10-21 16:32:00,22.63,2019-10-21 10:38:00,28.42,2019-10-21 16:37:00,11:50:00,Kerala
2019-10-26 00:00:00,Asia/Kolkata,11.059821,78.387451,Possible light rain in the afternoon and evening.,2019-10-26 06:08:00,2019-10-26 17:55:00,0.3134,2.0882,2019-10-26 19:10:00,0.83,rain,24.18,2019-10-26 06:28:00,33.38,2019-10-26 15:20:00,25.32,2019-10-26 06:28:00,39.68,2019-10-26 15:22:00,11:47:00,Tamil Nadu
2019-10-28 00:00:00,Asia/Kolkata,10.850516,76.27108,Light rain starting in the morning.,2019-10-28 06:17:00,2019-10-28 18:03:00,0.4733,2.0093,2019-10-28 17:35:00,0.92,rain,23.41,2019-10-28 04:27:00,34.06,2019-10-28 13:32:00,24.43,2019-10-28 04:28:00,40.62,2019-10-28 13:37:00,11:46:00,Kerala
2019-10-31 00:00:00,Asia/Kolkata,19.601194,75.552979,Humid throughout the day.,2019-10-31 06:29:00,2019-10-31 17:56:00,0.0241,0.3207,2019-10-31 00:00:00,0.37,rain,20.77,2019-10-31 06:42:00,29.01,2019-10-31 14:29:00,21.72,2019-10-31 06:40:00,31.32,2019-10-31 14:32:00,11:27:00,Maharashtra
2019-10-21 00:00:00,Asia/Kolkata,23.473324,77.947998,Overcast throughout the day.,2019-10-21 06:19:00,2019-10-21 17:49:00,0.0329,0.1661,2019-10-21 14:27:00,0.22,rain,19.71,2019-10-21 04:37:00,26.61,2019-10-21 13:29:00,20.48,2019-10-21 04:38:00,27.88,2019-10-21 13:30:00,11:30:00,Madhya Pradesh
2019-10-28 00:00:00,Asia/Kolkata,23.473324,77.947998,Possible light rain overnight and in the morning.,2019-10-28 06:23:00,2019-10-28 17:44:00,0.2151,0.7391,2019-10-28 05:56:00,0.63,rain,19.64,2019-10-28 04:26:00,27.72,2019-10-28 13:22:00,20.45,2019-10-28 04:26:00,29.68,2019-10-28 13:21:00,11:21:00,Madhya Pradesh
2019-10-29 00:00:00,Asia/Kolkata,21.295132,81.828232,Humid and partly cloudy throughout the day.,2019-10-29 06:05:00,2019-10-29 17:30:00,0.0295,0.3425,2019-10-29 17:30:00,0.16,rain,22.07,2019-10-29 04:54:00,31.14,2019-10-29 13:28:00,23.18,2019-10-29 04:46:00,35.51,2019-10-29 13:26:00,11:25:00,Chhattisgarh
2019-10-31 00:00:00,Asia/Kolkata,19.66328,75.300293,Humid throughout the day.,2019-10-31 06:30:00,2019-10-31 17:57:00,0.019,0.4562,2019-10-31 00:00:00,0.36,rain,20.79,2019-10-31 06:34:00,29.62,2019-10-31 14:31:00,21.7,2019-10-31 06:34:00,31.83,2019-10-31 14:33:00,11:27:00,Maharashtra
2019-10-26 00:00:00,Asia/Kolkata,26.244156,92.537842,Light rain until afternoon.,2019-10-26 05:26:00,2019-10-26 16:44:00,0.9885,3.0448,2019-10-26 00:08:00,1,rain,18.74,2019-10-26 03:37:00,21.98,2019-10-26 12:58:00,19.7,2019-10-26 03:48:00,22.66,2019-10-26 12:56:00,11:18:00,Assam
2019-11-03 00:00:00,Asia/Kolkata,19.601194,75.552979,Possible light rain in the evening.,2019-11-03 06:31:00,2019-11-03 17:54:00,0.1926,0.9973,2019-11-03 22:04:00,0.7,rain,19.87,2019-11-03 02:34:00,30.77,2019-11-03 15:27:00,20.71,2019-11-03 02:34:00,33.62,2019-11-03 15:26:00,11:23:00,Maharashtra
2019-11-03 00:00:00,Asia/Kolkata,19.66328,75.300293,Possible light rain in the afternoon and evening.,2019-11-03 06:32:00,2019-11-03 17:55:00,0.3425,1.5365,2019-11-03 21:00:00,0.79,rain,20.03,2019-11-03 02:32:00,30.72,2019-11-03 15:28:00,20.89,2019-11-03 02:32:00,33.08,2019-11-03 15:27:00,11:23:00,Maharashtra
2019-10-23 00:00:00,Asia/Kolkata,23.473324,77.947998,Overcast throughout the day.,2019-10-23 06:20:00,2019-10-23 17:47:00,0.0132,0.0718,2019-10-23 05:13:00,0.14,rain,18.95,2019-10-23 04:31:00,23.81,2019-10-23 13:30:00,19.44,2019-10-23 04:33:00,23.64,2019-10-23 13:30:00,11:27:00,Madhya Pradesh
2019-10-26 00:00:00,Asia/Kolkata,21.295132,81.828232,Humid and mostly cloudy throughout the day.,2019-10-26 06:04:00,2019-10-26 17:32:00,0.0082,0.0464,2019-10-26 20:35:00,0.36,rain,19.94,2019-10-26 04:49:00,25.3,2019-10-26 13:31:00,20.83,2019-10-26 04:54:00,25.73,2019-10-26 13:32:00,11:28:00,Chhattisgarh
2019-10-23 00:00:00,Asia/Kolkata,10.850516,76.27108,Heavy rain and humid throughout the day.,2019-10-23 06:16:00,2019-10-23 18:05:00,2.7942,7.3523,2019-10-23 14:06:00,1,rain,22.99,2019-10-23 07:14:00,30.75,2019-10-23 10:58:00,23.93,2019-10-23 07:13:00,35.84,2019-10-23 11:16:00,11:49:00,Kerala
2019-11-01 00:00:00,Asia/Kolkata,21.295132,81.828232,Partly cloudy throughout the day.,2019-11-01 06:07:00,2019-11-01 17:28:00,0.001,0.0051,2019-11-01 00:30:00,0.04,rain,20.45,2019-11-01 04:31:00,31.39,2019-11-01 13:25:00,21.27,2019-11-01 04:31:00,33.74,2019-11-01 13:16:00,11:21:00,Chhattisgarh
2019-10-27 00:00:00,Asia/Kolkata,21.295132,81.828232,Humid and partly cloudy throughout the day.,2019-10-27 06:04:00,2019-10-27 17:31:00,0.0265,0.219,2019-10-27 06:39:00,0.37,rain,20.24,2019-10-27 04:50:00,29.54,2019-10-27 13:32:00,21.2,2019-10-27 04:55:00,33.16,2019-10-27 13:32:00,11:27:00,Chhattisgarh
2019-10-27 00:00:00,Asia/Kolkata,17.123184,79.208824,Possible light rain overnight.,2019-10-27 06:11:00,2019-10-27 17:46:00,0.1222,0.5929,2019-10-27 23:00:00,0.7,rain,21.7,2019-10-27 03:34:00,30.33,2019-10-27 13:28:00,22.93,2019-10-27 03:38:00,35.48,2019-10-27 13:31:00,11:35:00,Telangana
2019-10-25 00:00:00,Asia/Kolkata,22.309425,72.13623,Overcast throughout the day.,2019-10-25 06:43:00,2019-10-25 18:10:00,0.0032,0.0139,2019-10-25 12:38:00,0.02,rain,21.82,2019-10-25 04:57:00,33.3,2019-10-25 13:33:00,22.41,2019-10-25 05:00:00,34.28,2019-10-25 13:29:00,11:27:00,Gujarat
2019-10-30 00:00:00,Asia/Kolkata,15.317277,75.71389,Possible light rain in the afternoon and evening.,2019-10-30 06:24:00,2019-10-30 18:00:00,0.1253,0.8948,2019-10-30 19:38:00,0.81,rain,20.7,2019-10-30 05:23:00,27.39,2019-10-30 11:47:00,21.64,2019-10-30 05:24:00,29.06,2019-10-30 11:44:00,11:36:00,Karnataka
2019-10-29 00:00:00,Asia/Kolkata,28.207609,79.82666,Overcast throughout the day.,2019-10-29 06:21:00,2019-10-29 17:30:00,0,0,2019-10-29 20:00:00,0,,18.73,2019-10-29 04:26:00,29.34,2019-10-29 13:26:00,19.34,2019-10-29 04:27:00,30.28,2019-10-29 13:16:00,11:09:00,Uttar Pradesh
2019-10-20 00:00:00,Asia/Kolkata,21.295132,81.828232,"Light rain until night, starting again in the afternoon.",2019-10-20 06:01:00,2019-10-20 17:36:00,0.1605,0.6913,2019-10-20 23:00:00,0.7,rain,21.37,2019-10-20 04:20:00,29.08,2019-10-20 13:24:00,22.45,2019-10-20 04:21:00,33.25,2019-10-20 13:24:00,11:35:00,Chhattisgarh
2019-11-01 00:00:00,Asia/Kolkata,28.207609,79.82666,Clear throughout the day.,2019-11-01 06:23:00,2019-11-01 17:28:00,0.0007,0.0054,2019-11-01 00:00:00,0.03,rain,18.23,2019-11-01 04:37:00,31.27,2019-11-01 13:33:00,18.85,2019-11-01 04:37:00,32.18,2019-11-01 13:25:00,11:05:00,Uttar Pradesh
